,EntryPrice,ExitPrice,PnL,Quantity
162,160.9199981689453,159.19000244140625,-0.0,62
163,161.75,157.36000061035156,-0.0,61
164,163.0500030517578,159.86000061035156,194.59014892578125,61
165,160.44000244140625,157.07000732421875,-0.0,62
166,159.9499969482422,158.16000366210938,-0.0,62
167,159.72000122070312,158.08999633789062,-0.0,62
168,160.4600067138672,157.67999267578125,-0.0,62
169,159.49000549316406,152.9600067138672,-0.0,62
170,159.2100067138672,152.97999572753906,-0.0,62
171,158.5,155.91000366210938,-0.0,63
172,159.19000244140625,161.17999267578125,0.0,62
173,157.36000061035156,163.0399932861328,0.0,63
174,159.86000061035156,166.97999572753906,0.0,62
175,157.07000732421875,166.0800018310547,0.0,63
176,158.16000366210938,165.9499969482422,0.0,63
177,158.08999633789062,163.69000244140625,0.0,63
178,157.67999267578125,167.1300048828125,0.0,63
179,152.9600067138672,166.9499969482422,0.0,65
180,152.97999572753906,168.66000366210938,0.0,65
181,155.91000366210938,169.02000427246094,0.0,64
182,161.17999267578125,170.08999633789062,0.0,62
183,163.0399932861328,170.22000122070312,0.0,61
184,166.97999572753906,166.63999938964844,-0.0,59
185,166.0800018310547,165.36000061035156,-0.0,60
186,165.9499969482422,161.0,-0.0,60
187,163.69000244140625,163.47000122070312,-0.0,61
188,167.1300048828125,166.61000061035156,-0.0,59
189,166.9499969482422,166.5500030517578,-0.0,59
190,168.66000366210938,168.57000732421875,-0.0,59
191,169.02000427246094,170.83999633789062,0.0,59
192,170.08999633789062,169.5,-0.0,58
193,170.22000122070312,171.77999877929688,-90.4798583984375,58
194,166.63999938964844,170.94000244140625,0.0,60
195,165.36000061035156,171.39999389648438,0.0,60
196,161.0,167.8300018310547,0.0,62
197,163.47000122070312,170.36000061035156,0.0,61
198,166.61000061035156,169.88999938964844,0.0,60
199,166.5500030517578,169.8000030517578,0.0,60
200,168.57000732421875,170.47000122070312,0.0,59
201,170.83999633789062,170.52999877929688,-0.0,58
202,169.5,168.2899932861328,-0.0,58
203,171.77999877929688,168.0500030517578,-0.0,58
204,170.94000244140625,169.05999755859375,-0.0,58
205,171.39999389648438,167.77999877929688,-0.0,58
206,167.8300018310547,167.6199951171875,-0.0,59
207,170.36000061035156,167.61000061035156,-0.0,58
208,169.88999938964844,166.86000061035156,-0.0,58
209,169.8000030517578,166.55999755859375,-0.0,58
210,170.47000122070312,165.36000061035156,-0.0,58
211,170.52999877929688,164.47000122070312,-0.0,58
212,168.2899932861328,163.0500030517578,-0.0,59
213,168.0500030517578,160.9199981689453,-0.0,59
214,169.05999755859375,164.35000610351562,-0.0,59
215,167.77999877929688,168.27999877929688,0.0,59
